"अरविन्द गुप्ता, हिंदी : आशुतोष 
",1
"Jaganmohana Varmmaa
",1
"D’aa Vi Krishhnd-aa
",1
"चतुरदास
",1
"Bihari Lal
",1
"17521
",1
"Tamskar, Gopal Damodar
",1
"Sharma Ramnivas
",1
"Surjandas Swami
",1
"Bhavadiya Prakashan, Faizabad
",1
"Edited by  Ashok Chakradhar
",1
"Rajendra Awasthi Tristhi
",1
"Magav Kaisav Rav
",1
"Tejasvi Surya pratap
",1
"Dr. Anant Chaudhary
",1
"Tripathi, Vishveshvar Dayal
",1
"Shree Champatray Ji
",1
"P Saran
",1
"virendra nath tiwari
",1
"Gahamari, Mahaveerprasad
",1
"Rati Bhanu
",1
"Ravindra Nath Parik
",1
"Swami Samvidananda Sarasvati
",1
"Sharma, Pratvinath
",1
"Uttamram Ji
",1
"Shrivastav Bhagvati Prasad.
",1
"Sankar Sahay Saxena
",1
"Sriishivabhaaratmuu
",1
"Pt. Gopi Nath ,vishawanath Prasad Misra
",1
"D’aa Dasharay Obhaa
",1
"Mital,prbhu Dyal
",1
"Annat Abhimanu
",1
"Le Ban, G.
",1
"Shri Girighar Sharma
",1
"Sahitiya-bharatiya Prakashan
",1
"Allama Bahaul Mustafa
",1
"रूसी कहानी
",1
"Vedalankar Kshitij
",1
"SHASHANK SHEKHAR
",1
"Ramsagar Shasrti
",1
"Lonʼdʼhe Siddhanaath Maadhav
",1
"हरिमोहन झा
",1
"Dinanath Shastri
",1
"Radhasoami, Hazur Seth Shivdiyal Singh Ji. 
",1
"फ़क़ीरमोहन सेनापति
",1
"Gorudutiy
",1
"Ramashankar
",1
"Shree Matsahanand Maharaj
",1
"Keshav Sagar
",1
"Sivpujan Sahay
",1
"Shankara
",1
"Jagpat Chaturvedi
",1
"MURKOTT KUNHAPPA
",1
"Jaalaan Vimala
",1
"डॉ. इन्दरराज बैद ""अधीर""
",1
"Mishra,brahmdev
",1
"Ludhinayee Sahir
",1
"Swami Hanumandas Shatshastri
",1
"Ajñeya, 1911-
Sharma, Krishnachandra, 1924-
",1
"Shrivastav,harikant
",1
"Vimal Prakash Jai Dhampur Vala
",1
"Tarashankar
",3
"डोना
",1
"चंद बरदाई
दास, राधाकृष्णा; पांड्या, मोहनलाल विष्णुलाल; दास, श्याम सुन्दर
",1
"अमादा पेरेज़
",1
"मुंशी इन्द्रमणि 
",1
"Pradip Prakashan Muradabad
",1
"Dakshinamurti Math Varanasi
",1
"The Superintendent, Government Press, Trivandrum
",1
"मैरी होल्म्स
",1
"Desharyana
",1
"Dr. Madan mohan Pathak
",1
"Bhatnakar Ramratan
",1
"Pandey, Banarasilal
",1
"Aachharya, Ramdev
",1
"Praveen Prakashan, New  Delhi
",1
"Dr. Ajay R. Choure
Dr. Nandlal Mishra
Dr. Vinod Shankar Singh
",1
"Swami, Puran Dhani
",2
"Jain, Babu Kamtaprasadji
",1
"दामोदर धर्मानंद कोसंबी
",1
"चौधरी, उपाध्याय बदरी नारायण शर्मा
",1
"Shastri, Sumerchandra Diwakar
",1
"झा, सीताराम
",1
"Shastri,kedarnath
",1
"Sindhu,virendar
",1
"’chanchal’ Verma Girdaram
",1
"Sastri Sriyut Pandit Vansidhar
",1
"Raamagaavinda  Nj-iveda
",1
"Nrigesh
",1
"Varni, Shullak Ganesh Prasad
",1
"Josh Malihabadi
",1
"Brajvasilal
",1
"शेड
",1
"Sharmaa Yanj-adatt
",1
"Guruji Maharaj
",1
"Qaumi Patrika
",1
"Pandit Kasinath Sastri and Wasudev Laxman Sastri Pansikar
",1
"Jeetan Singh
",1
"टॉड
",1
"Vijata,mangala Prasad Paritoshi
",1
"DSVV
",1
"Bharatii Bhandaar, Prayag
",1
"Dr. Ramesh Pratap Singh
",2
"जेम्स बकले
",1
"Dr.kamal Chand
",1
"Hindi Grantha Ratnakar Karyalay
",1
"Muni Nathamal
",2
"Jain, Banshidhar
",1
"Svaamii Chhuttanalaal
",1
"HIND PUSTAK BHANDAR
",1
"Madhukar’ Muni Jayant Vijay
",1
"Kishorilal  Goswami
",1
"Maulana maudidi
",1
"Ratan Singh
",1
"Prof. Prayagdin Mishra
",1
"Muhammad Zakir
",1
"Sahitya Prakashan Malivada Delhi
",1
"Prīta, Avadheśa, 1958-
",1
"Vishhnd-udatt Raakesh
",1
"Kakani Muriel
",1
"Shrijaidayal Goyandka
",1
"Traktirth Laxmansastri Josi
",1
"Sureshwar Ji Pathak, Kalika Prasad Ji Chaturvedi, Kuvar Bihari Lal Ji Avasthi, Udit Mishra
",1
"Viswanatha Mishra
",1
"N. K. Bhagwat
",2
"Narayan Singh
",3
"Sarsvat, Murlidhar
",1
"Ramboodh Pustak Mandir
",1
"Shukla, Lal Ji Ram
",1
"Dr Shyam Bihari Misra
",1
"राजीव अग्रवाल, प्रिंसी चौरसिया, प्रतिमा कुशवाहा RAJEEV AGRAWAL,PRINCI CHAURASIA, PRATIMA KUSHWAHA
",1
"Yugeshvar
",1
"vishnu sharma
",1
"Thakur, Gurubhaktasingh
",1
"राजiजयसिंघ, जयनगराधीश
",1
"koham
",1
"Shanti Bhikshu Sastri
",1
"Jain, Niamat Singh
",1
"Arun Singh
",1
"Lagin Lagar
",1
"Raameshwaar Shuklaa
",1
"Dwibedi,hajariprasad
",1
"Rai Bahadur Mahamahopadhyaya, Gauri Shanker, Heerachand Ojha
",1
"Dr. Vishnu Datt Sharma
",1
"Jain, Dr. Jyoti Prasad
",1
"Savita Pandey
",1
"Kanya Lal Sahel
",1
"Malti Tiwari
",1
"Svaamii Achyutaananda
",1
"Kumar Babu Narmdeshwarprasad Singh
",1
"Jain,sikharchand
",1
"Shinde, Jivajirav
",1
"Kelkar, R.s.
",1
"Jain, Radhamohan
",1
"Yogendra Kislaya
",1
"Goswvaamii, Lalita Krxshhnd-a
",2
"Urmi Dixit
",1
"Tata Trust
",1
"Sharma, Krishandev
",1
"Biharilal, 1603-1662
Lallu Lal, kavi
Grierson, George Abraham, 1851-
",1
"Yateendra Josi
British High Commission
",1
"Vyathithriday, Shriyut
",1
"Shanti Kumar Nanu Ram Vyas
",1
"Devedi Mhaveer Parshad
",1
"Dr. Chandra Bhan
",1
"Rameshwari Devi
",1
"Sri Sudarshan Press
",1
"Vishvabandu Shashtri
",1
"Vemapuupaalaha
",1
"Naaraayand-a Viirendr
",1
"Chin, Kamal
",1
"Shree Chandeeprasad
",1
"Abhi
",1
"Virendar Malviye
",1
"Patel Pannaalaal
",1
"लियो पोलिटी
",1
"Rai Krishandas
",1
"Singh Thakur Gopalsharn.
",2
"Haribha Uu Upadhyaay
",1
"Sarswati, Swami Krishnanand
",1
"Kirand,bhagwan Das
",1
"काशी राम
",1
"Muni Sushil Shastari
",1
"Teej Singh Jodha
",1
"Sastri,k.s.ramaswami
",1
"Safaya,pandit Raghunath
",1
"खां, अमजद अली
",1
"Mishra, Janardan
",2
"Shri Vattakera Charya""s
",1
"Ram K Khatri
",1
"Vishnu Datta Agnihotri
",1
"Raadhaaramana Agrawaala
",1
"Raamachuvaami Chaasttiri
",1
"कुरमोने, बैजनाथ
",1
"Gaurav Ravat
",1
"Gupt Motilal
",1
"Sudrashan Shriiyut
",1
"Baijnath Singh Vinod
",1
"Jwalaprasad Mishra
",1
"वशिष्ठ, हरगुलाल
",1
"Singh Rampal
",1
"Er M.R Zaman
",1
"Shakespear, William
",1
"Suri, Hemchandra
",2
"Sachidanand
",1
"बैद, सरोज कुमार
",1
"Kwaja Ahemad Abbas
",1
"Shree Lashmi Chandr Vajpei
",1
"आचार्य नृसिंहप्रसाद भटृ कालिप्रसाद
",1
"Muni,dev Vijay
",1
"Shri Ram Shanker Shukla ’ Rasal’
",1
"Patanjali
",1
"Mehata, Ashok
",1
"Saanʼkrxtyaayan Raahul
",2
"Muni, Labdhi Vijay
",1
"Hatti, Aruna K., author
",1
"Dr. K. S. Gupta
",1
"Harward University Press
",1
"Radhakrishnan
",1
"Vagrantdas
",1
"UNESCO, NCERT
",1
"Harshi John
",1
"Ramashastri
",1
"Verma, T.kumar
",1
"Shukla Kaishav Prakash
",1
"गायत्री कल्याणरमन
",1
"Modhi, Gajanadh
",1
"Sieg, Emil, d. 1951
",2
"Thakur, Jyotirmay
",1
"Jalaan, Haradwar Prasad
",1
"Prabhod Kumar Sanyal
",1
"विद्यालंकार, जयचन्द्र
",1
"Swami, Hansaswaroop
",1
"Dr.shanker Lal Yadav
",1
"Shrama Madangopal
",1
"Archana Shrivastava
",1
"Gupt, Dr. Hariharprasad
",2
"Jain Balhandra
",1
"VedaEchoes
",1
"Prof Priyadarshi
",1
"Choudhary,surendra
",1
"Ruchi Srivastva
",1
"Jeetmal Ji Maharaj
",1
"Ray, Vijendralal
",1
"गणितीय लोककथा 
",1
"Banarasi Das
",2
"Thakur Bhagwatsingh Visharad
",1
"जयंती मनोकरण
",1
"Chaturvedi,pratapnarayan
",1
"Bharat Book Depo
",1
"VLADIMIR SUTEEV,
",1
"Mul Ji
",1
"Raakesh Vishhnd-udatt
Vidhaalankaar Jagadiish
",1
"ज्ञानसुंदर
",2
"Hazrat Allama Mufti Jazeel Ahmad Asad ul Qadri Sahab 
",1
"Benipuri
",1
"Bishan Tandon
",1
"Mahendra Kumar Ji
",1
"T’aalstaay
",1
"Munna Kushwah
",1
"Sobhag Mal
",1
"Panday, Dr.ramshakal
",1
"Dr. Radha Kamal chatarji
",1
"Lalvani, Ganesh
",1
"स्वामी दयानन्द सरस्वति
",1
"Babu, Krishanlal
",1
"Manav Dayal
",1
"Satyabhakta,darbarilal
",1
"सहाय , बाबू शिवनन्दन
",1
"Lokbharti  Prakashan Allahabad
",1
"Jainendra Kumaar
",1
"Shukl, Narsinghram
",1
"Datt, Shri. Ma. Ishvar
",1
"Ashwani Kumar Chaturvedi
",1
"लक्ष्मी नंदन बोरा
",1
"Satguru, Tulsi Sahib
",1
"Birendra Nath
",1
"Saakii Motiilaal
",2
"Shriivaastav Himaanshu
",1
"NCPUL
",1
"Abraham Koli
",1
"Prabhaakar Vishnu
",1
"Vishwmbhar Nath Sharama
",1
"Dr Madhurima Singh
",1
"Anandagiri
",1
"Jag Mohan
",1
"Sadhu, Shantinath
",1
"Gyani,shiv Dutt
",1
"Maxim Gorkhi
",1
"Bishwa Nath Prasad
",1
"Giridharrai
",1
"Dr.sudhakar Shankar
",1
"प्रसाद, हरिहर
",1
"Surya Sagar
",1
"Jagdish Chand Mathur
",1
"Raamvilaas Sharmaa
",1
"Tripaat’hii Raamaprasaada
",1
"Muni, Upadhyay Amar
",1
"Rajiv Kumar Singh
",1
"Viyoogii Harii
",1
"Gajanand Madhav Muktibodh
",1
"Maha Sweta Devi
",1
"Sardasai
",2
"Sandeep Arya
",1
"Yadav Rajender
",1
"Hasananda Govindram
",1
"बिंदू, सूर्यप्रसाद
",1
"Mhata,mohan Lal
",1
"Bidhya Sagar
",1
"Sadashiv Narayan
",1
"Edward Dowd
",1
"Dwarka Prasad Sharma
",2
"Arley Niels
",1
"Yashodevasuri
",1
"Pandit Rupnarayan Panday
",1
"Jagran National Website
",1
"इला भट्ट
",1
"Rahul San’kutyaayan
",1
"Nahet Brothers, Kolkota
",1
"लेखक : एलेनोर   
",1
"Kisanlal Sharma
",1
"Keshavadaas
",1
"Samudyik Vikas Aur Sahkarita Mantralaya
",1
"महामहिम दलाई लामा
",1
"Vedalankar,indra
",2
"Agravaal Shriilaal
",1
"Harishchandra Vidyalaankar
",1
"Maharaj, Kundkund
",1
"Shastri, Jivram Kalidas (ed.)
",1
"Premshakaar
",1
"Kulshersths, Kamal
",1
"Km Roman
",1
"Pole-prakashak
",1
"Chakarawarti Gopalchand
",1
"जीनेट
",1
"Belvedere Steam Printing Works
",1
"Jyoti Prakash Saxena
",1
"Jain, Umaravchand
",1
"Silanand Hemraj
",1
"Babu Ram Saksena
",1
"Thakur,moluram
",1
"Dwarakanath
",1
"Chandravati
",1
"Naval Bikaner
",1
"Joshi Shripad
",1
"Bihar Rastra Bhasha Parishad
",1
"ईरानी लोककथा
",2
"Magan Lal Khushalchand Gandhi Satyagrhashram Sabarmati
",1
"Dhramavir
",1
"Sadhana Richariya
",1
"Thkur Rajbhadur Singh
",1
"Sen,ngendranath
",2
"Shamhser Singh Nrulla
",1
"Jain,jagdish Chandar
",1
"Jayram Mishra
",1
"सुराजीत सिन्हा
",1
"Rajesh Kumar Mishra
",1
"Bhattacharyya,b.
",1
"Devki Nandan Tiwari
",1
"Dr. Satyandra
",1
"Jitendhra Kumaara
",2
"Chtursen,
",1
"Acharaya Chatursen
",1
"Risab Chand
",1
"Sri Gopal Das Agarwal
",1
"Pandit,duvarka Nath
",3
"Rabindranaa Dh T’aakur
",1
"Piyush, Kailashchandra
",1
"Paṭhaka, Surendra Mohana
",1
"Sharmaa Anuup
",1
"Kalelkar Abhinandan Samiti
",1
"Rangeya Rhagav
",1
"Bhanu Vijaybhuwan
",1
"Ramprasad Tripathi
",2
"Ram Ujagar  Dubey
",1
"Prof Jwala Prasadji Misra
",1
"Singh, Baijnath
",1
"Dr.gajanan Shastri Musalgaonkar
Edited By B.bhattacharya, M.a., Ph.d.,
",1
"Motilal Kyemu
",1
"kalidasa
",1
"Kripa Shankar Sharma
",1
"Mishr,vidhya Nivas
",1
"Shri Nanalal
",1
"Ashwathamacharya Mahuli
",1
"William L Davidson
",1
"Maini,dr.dharampal
",1
"Kasgaachit
",1
"मेरेडिथ
",1
"Peter Manuel and Rudy Sasenarine
",1
"P.ghasi Ram.
",2
"Ratnasing Ji, Sri
",1
"Ramsankar Shukla
",1
"Kaviraj Atridevji Gupt
",1
"Ganga Dhar Shukla
",1
"Babulal Shukla
",1
"राजीव अग्रवाल, सन्तोष कुमार, ज्ञान प्रकाश (Rajeev agrawal, Santosh kumar, Gyan prakash)
",1
"Children Book Trust New Delhi
",1
"Thosar,yashvant Vinayak
",1
"Chemchandra ’suman’
",1
"Divyāla, Vibhāṃśu, 1946-
",1
"Devilal Saamar
",1
"Sinha,dr.j.n.
",1
"मैरी एवं डगलस 
",1
"Dr. Vasvi Kiro
",1
"New Age Publishers Pvt. Ltd, Calcutta
",1
"Jawaji, Pandurang.
",1
"Bharti Sahitiya Mandir
",1
"Siddhantchakravarti, Nemichandra
",1
"Muni Achayr Shri Jinvijayji.
",1
"Dr.shere J.p
",1
"Shriikuusnaadaasaatmaja Gadraavisnuna
",1
"Dr. Rajkumar Sharma
",1
"Acharya, Shrimajjavahira
",1
"ED. AFLATOON
",1
"Mahamahopadyaya Pandita Durgaprasada
",1
"Shri Parannath Vidhyalankar
",1
"Acharya Pandit Todarmal&nbsp;
",1
"Mukajii Qs-iidharanaath
",1
"Rajkamal Prakashan, Delhi
",1
"Hanuman prasad poddar
",1
"Dr. M. L. Vyas
",1
"Madan Raheja
",1
"Atri Dev Vidaya Lankar
",1
"Upkar
",1
"पाण्डेय, रूपनारायण अनु.
",1
"Bhgawati Sharan Singh
",1
"Pran
",1
"Upadyay, Ayodhya Singh
",1
"Pandeya, Chhavinath
",1
"Vicktor Faidar
",1
"Mukhtar,ratanchandra
",1
"Gita Press Gorapkhpur
",1
"Depchand Ji
",1
"Ram Niranjan Pandey
",1
"Joseph Scholmar
",1
"Frank Brothers And Company  Prakasan Delhi
",1
"Badri Datt
",1
"Kumar, Vimal
",1
"Saxena,prakashnarayan
",1
"Achariya Chatur
",1
"Vasu, Shri Nagendra Nath
",1
"Ram Shankar Shukla
",2
"Prabhat Mittal
",1
"Shastri Munishri Sushel Kumar
",1
"Banaarasii Bedd~ab
",1
"Khanaiya Dev
",1
"Mirza Khurram Shikoh Kazilbash
",1
"Ramlotanprasad
",1
"Raj Kamal Prakashan Mumbai
",1
"CSDS PRATIMAN VOL -11
",1
"Kumaarappaa
",1
"Prabuddha Bharti Prakashan
",1
"Kaasiitaasa
",1
"Laxmi Dhar
",1
"शास्त्री, ब्रह्मदेव
",1
"Keshava Prapannar Raamaanuja Daasaa
",1
"Shreekali Kumar Das
",1
"Pawya Kavivar Rajmal
",1
"Naseema Khatoon
",1
"Bhanawat Dr. Narendra
",1
"Gupt,jagdish
",1
"Chaudhari, Raghuveer Tr.
",1
"Panditraj Jagnath
",1
"Dr.satyendra Parik
",1
"Pandit Molchand
",1
"SAT KABIR
",1
"Jagatguru Saint Rampal Ji
",1
"Ram Nath Tripathi
",1
"Mimani Suryamal
",1
"Ketkar N.m.
",1
"Satyapraksh
",1
"Naarang Gopii Chandr
",1
"Shri Sureshchander
",1
"Gaurola
",1
"GURU GOVIND SINGH JI
",1
"Dr. Shiv Ram Sharma Vaishnavi
",1
"A.n.kirshan Rav
",1
"भारतीय लोककथा 
",1
"Maharaj, Kanhailal
",2
"Neharu Aabhinandan Gran’th Samiti
",1
"Shaahii Sadaanand
",1
"Shree Ramnath
",1
"Shukla, D.n
",2
"Taha Fpundtion
",1
"Tivari, Venkatesh Narayan
",1
"Satya Prakash Sangar
",2
"Shukla, Chandrashekhar
",1
"Dr. Prabhakr Manche
",1
"Prasadilal Jha
",1
"Lal Sunder.
",1
"Kanu Behl, Sharat Katariya
",1
"Satya Parkash
",1
"Megharaj Ji
",1
"Maanav Vishavammar
",1
"Shri Vijendar
",1
"Dubey Milapchandr
",1
"Bihari, B,brindraban
",1
"Das Babu Shamsundar
",1
"Km Madhubala Srivastava
",1
"Tripaat’hii Karund-apati
",1
"Sharma, Revati Sharan
",1
"Visharad Babu Baldev Singh
",1
"रामाश्रम
",1
"Pt. Ram Karn
",1
"Bhaṭanāgara, Rāja
",1
"Varma Dhiredr.
",1
"Sikander Warsi Book On Women
",1
"Kapur, Mastram
",1
"Durga Prasad Khatree Propiter Lahree Bookdipo, Kashi
",1
"Dr. Govind  Chatak
",1
"Miśra, Rāmadaraśa, 1925-
",1
"Shrichand Rampuria
",1
"वैश्य, चिमनलाल
",1
"Dr. Rajeev Agrawal, Pradeep Kumar, Vasundhara Singh
",1
"बिमल कौर
",1
"Mohan Kumar Sahu
",1
"Acharya Kishoridas Bajpayee
",1
"Aravinda Shrii
",1
"Purusotam Jain
",2
"K S Nagaraja
Lalita Handoo
",1
"मेहता, नन्दूलाल
",1
"Sharma,devendranath
",1
"Raamakhelaawana Chaudharii
",1
"Varma, Jagmohan
",1
"P.K. Gelong
",1
"Jain, Kamlkumar
",1
"Shri Nardevshashtri
",1
"Bain, F. W. (Francis William), 1863-1940
",1
"Pant Sumitraa Nandan
",1
"Dr H.r.tripathi
",1
"B. N. Pandey
",1
"मैक्स 
",1
"Gopinath Yogiswar
",1
"Sri Harikrishna
",1
"Shree Krishan Chandr
",1
"Shri Hemprabha Shriji Maharaj
",1
"ग. थॉम्पसन
",1
"Chaturvedi, Suryanarayana
",1
"Madan,indar Nath
",2
"Sharma, Revashankar
",1
"Shakuntala Sirothia
",1
"Vishv Nath
",1
"Mathur Yogender Bihari Lal
",1
"Chandravati Lakhanpal
",1
"Shri Jinvijayen
",1
"Samta Prakashan Delhi
",1
"Umanath Pandey
",1
"Sureshvaracharya
",1
"Tirpati,kamalpati
",1
"लौरा बीइंगेसनर
",1
"Jaiprakesh Sharma Prakesh
",1
"राजीव अग्रवाल, पंकज कुमार दिनेश, भीम सिंह राजपूत (Rajeev Agrawal, Pankaj Kumar Dinesh, Bheem Singh Rajpoot)
",1
"Jeetmal
",1
"Muni, Nagrajji
",1
"Pandey, Dr. Ramnarayan
",2
"जूडिथ
",2
"Raama Viilaasa Sharmaa
",1
"Muni Shri Nathmal
",1
"Randheer Sinha
",1
"Bhairappaa Es. El.
",1
"Naamdhari NItnem Hindi
",1
"Mathur, Devi Dayal
",2
"चक्रधर शर्मा गुलेरी
",1
"Aachaaraya Chaturasona
",1
"Baron
",1
"Bhagwaan Das Halna
",1
"Shri Purustam Das
",1
"Satyanaaraayaand-a
",1
"Saghvi, Sukhlalji
",1
"हरिप्रसाद
",1
"Gupta Atridevajii
",2
"Kinked Denis
",1
"Dr.gopal,alpana Sharma,adipti Sarkar,satyendra Kumar,s.n.uppadhyay
",1
"Vishaya Nath Prasad Mishra
",1
"Kiran Kumar Thaplyal
",1
"Ram Bahadur Babu Jalim Singh
",1
"Jyostna
",1
"Pandit,ragunath Shastri
",2
"Gaan’dhii Suresha
",1
"Jodhpur
",1
"मतवेई तेवेल्योव
",1
"चंद बरदाई
पंड्या, मोहन लाल विष्णु लाल; दास, राधाकृष्ण; दास, श्याम सुन्दर
",1
"Krishan Kant
",1
"Dwaraka Prasad Gupt
",1
" ये. सेरोवा 
",1
"Bhwani Datta Utpreti
",1
"Devendra
",1
"Gangasahaya Pandeya
",1
"Parmatmasaran Gupta
",1
"Maddayaanand Sarasvatii
",1
"Kailash Kumar Mishra
",1
"Mohammed Arif
",1
"Raghavdas
",1
"Pt. Radheshyam Kaviratna
",1
"गोविंद सहाय
",1
"Devendar Satyarthi
",1
"Becaina, Śyorājasiṃha, 1960-
",1
"Dr. RUPESH KUMAR CHOUHAN
",1
"Surya Prakashan Nai Sadak Delhi
",1
"Sharma, Harivanshrai Ed.
",1
"Dent R.
",1
"Ranga,n.g.
",1
"SHIV RATAN THANVI, ANIL BORDIA
",1
"Kalkekar, Kakasaheb
",1
"हरिशरण सिद्धान्तालंकार
",1
"Handa Rajendralal
",1
"Raghawa Prasad Singh
",2
"Pro Ripanath Mishra
",1
"Chodaryee Sacchinanad
",1
"Shyam Prakashan
",1
"Tejinder Varshney
",1
"वामन शिवराम आपटे
",1
"Vyash, Narottam
",1
"Chhitij Prakashan
",1
"Shri Viyogi Hari
",2
"Pandit Krashan Mishra
",1
"Abadhut  Swami Nityapadananda
",1
"आर्थर
",2
"जॉर्ज गैमोव
",1
"Madhusudan Kaul Shastri Jammu And Kashmir Government Srinagar
",2
"Ganga Granthgar
",1
"Sharma,r.d.
",1
"Jagarnath Prasad Sharma
",1
"Navneet Thakkar
",1
"Bindal, Rajkumari
",1
"Verma Madanmohan
",1
"Phateha-alii Laaiik
Ramand-a Je. Vii.
",1
"Sri Bhagwati Charan Verma
",1
"Tan Youn - Saan
",1
"Dutt, Guru
",1
"Virat
",2
"Shri Vastav,sive Narayan
",1
"जैक लंदन
",1
"Jaavadekar Shnkar Dattaatrey
",1
"Pt. Sheshraj Sharma
",1
"वर्मा, रामलाल अनु.
",1
"public resource
",1
"Shri Hajari Prashad
",1
"Ganesh Lal
",1
"Bhargav, Omprakash
",1
"Allama Najmul Hasan Kararwi through Al  Hasanan Islamic Centreinl
",1
"Dr. Santi Khana
",1
"हिंदी: अमृतलाल नगर
",1
"जी. टर्नर
",1
"Shaah Kaantilaal
",1
"बिमान बसु
",1
"Shayam Manohar
",1
"Krishna Singh Parihar ’vichitra’
",1
"Somanee Ganesh Narayan Shreyokt
",1
"Kapoor Kalidas
",2
"Gani Maniprabhasagar
",1
"Dr.harish
",2
"Milinda Satyaprakaasha
",1
"Dr. Mangaram
",1
"Atul Prakashan, Allahabad
",1
"Upadahaya Vinaysagar
",1
"Dr.sadhvi Ratanyatri
",1
"Chittadhar
",1
"Godika, Tarachand
",1
"Shri Orsi Prashad Singh
",1
"Dogra R.m
",1
"Paliwal Devilal
",1
"Dr.kasinath Sankar
",1
"Varma,dharmendar
",1
"Vineeta Tiwari
",1
"Sharma Dr. Jaichand
",1
"Devandra Thakoor
",1
"Shri Basntlal Murark Smark Samiti
",1
"Achariya Tulshi
",1
"Parik,surya Shankar
",1
"Balram Shukla
",1
"Muni, Kapoorvijayji
",1
"Singh, Balvant
",1
"Singh,male
",1
"जे. तारजेमनोव
",1
"Mittal, Chandrakla
",2
"Sheel Chandra Jain
",1
"मिश्र, गणेशविहारी
",3
"Aalamshaha Khan
",1
"Nijaamii Khaliik Ahamad
Nijamuddin
",1
"भारतेन्दु हरिश्चंद
",1
"Pritam Amirita
",1
"Pandit Ramratan Avasthi
",1
"Chaturvedi, Satyadev
",1
"Bhiimasen Vidyaln’kaar
",1
"D’aa Paarasanaaya Tivaarii
",1
"Mathur,chiranjilal
",1
"Shammra Chatuvaidii Duurakaaprasaada
",1
"Kumar Jitendara
",1
"D’aa Kushhshhaadev  Bhaarii
",1
"Ruggu, Pyarelal
",1
"Prabhashankar O.sompura
",2
"Swami Vishnu Sharanand
",1
"Aarajuu
",1
"Verma Shrikant
",1
"Mehata Jodh Singh
",1
"Shastri, Devkaran Ji
",1
"Upma Prakshan, Pvt.ltd. Kanpur
",1
"kalidas
",1
"Suresh Muni
",1
"Chaturvedi Dwaraka Prasad
",1
"रामनाथ वेदालंकार
",1
"Gour, Krishnadev Prasad
",1
"शास्त्री, परमेश्वरानन्द
",1
"Nandan, Kanhaiyalal Ed.
",1
"Allahabad Publishinh House Chauk Allahabad
",1
"Ramaashakaraprasaada Sapaa
",1
"Magh,माघ,
",1
"Tapan Banargi
",1
"Shrivastav Shiv Narayan
",1
"Awadhesh
",1
"Dr Dharm Pal Mani
",2
"Joshi,rajendra
",1
"Chatuvaidii Jagamohanalaal
",1
"Rashtriya Sahitya Prakshan Parishad Merruth
",1
"Chattopaadhyaaya Maayaakshhii
Kumaar Vipin
",1
"Rajesh Joshi
",1
"पूर्णेन्दू मुखोपाध्याय
",1
"Tara Printing Works Varanasi
",1
"झा, शशिनाथ
",1
"Trevelyan, G. M.
",2
"Dr. Nishant Singh
",1
"कृष्ण चंद्र
",1
"Devana Hanuvantsingh.
",1
"Shat Singh Ji
",1
"Sharma,padam Singh
",2
"Vijay Verma
",1
"Ratibhanu Singh
",1
"Swami, Anubhavanand
",1
"Edited by Ambika Datta Sharma
",1
"Jain, Devkumar
",1
"Parmeshwari Prakashan Priti Bihar Delhi
",1
"Varmā, Candara, author
",1
"Phkir Mohan Sanapit
",1
"Bhaskar,govind
",1
"Poonam Chand
",1
"मुहम्मद बिन सालेह अल-उसैमीन
",1
"Eshwar
",1
"Dr. Gokul Chandra Jain
",1
"Swagat Karini Sabha
",1
"Mook yodha
",1
"Devi Ashapurana
",1
"Jay Narayan Jha ’vineet’
",1
"Muni Shri Kanhaiya Lal Ji
",1
"Sapre Maadhavaraav
",1
"B Syamala Kumari
K J Joseph
S Sivaprasad
",1
"Harsh Nath
",1
"निकोलाई तेलेशोव
",1
"Charles John Tibbitts
",1
"Vemuri Radha Krishna Murty
",1
"Lal Jee Ram
",1
"Pandit, Bechar Das
",1
"Sad Guru Awasthi
",1
"Bhairav Dutt
",1
"संपादक : बद्री नारायण
",1
"प्रसाद, बेनी
",1
"Rajesh Dixit
",1
"यदुनाथ थत्ते
",1
"Pandit Ishvar Chandra Sharma
",1
"Harinarayan Apte
",1
"Abhinav Prakashan Bhadohi And Jhansi
",1
"Jaarj Liilaa
Brahamaa Dii En
",1
"श्री प० तुलसीदास स्वामिना 
",1
"Devkrishna Sharma Shastri
",1
"Ashak, Upendarnath
",1
"Prbhakar Knahya Miser.
",1
"A C Banerji
",1
"प्रकाशजी
",1
"Lilani,.adilina Somaji
",1
"Ernest K. Gann
",1
"Mittal, S. C.
",2
"Umeshdutt Bhatt
",1
"Ram Narayan Lal Beni Prasad
",1
"Gerald Leach
",1
"Mr. Avishek Agarwal (Chinakuri Shyam Pariwar)
",1
"Maddhya Pradesh Hindi Granth Academy
",1
"Śrīvāstava, Niśi, 1953-2004
",1
"Gobind Das
",1
"Mahesh Bhatt
",1
"ataramiñe
",1
"Syedul Ulema Syed Ali Naqi Naqvi Sahab t.s.
",1
"Uday Prakashan
",1
"Nyaytirth, Pandit Chainsukhdas
",1
"Bharat Prakasan Mandir Aligarh
",1
"Vishnu Kant Shastri
",1
"Sharma Shiv Sevak
",1
"Gori Devi
",1
"Devi Chand Tailoring Expert
",1
"जोहाना
",1
"Rahagir
",1
"Vyas,ra,mprasad
",1
"Remlata Agrawal
",1
"Sriyut Banshidhar Vidyalankaar
",2
"Shri Kaisar Ji
",1
